url_path,views_total,views_unique
/open-feature/spec,237,179
/open-feature/spec/pull/306,27,5
/open-feature/spec/tree/main/specification,24,21
/open-feature/spec/pull/306/files,23,7
/open-feature/spec/pulls,19,7
/open-feature/spec/pull/307,18,6
/open-feature/spec/issues,12,10
/open-feature/spec/blob/main/specification/sections/02-providers.md,12,6
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,11,7
/open-feature/spec/blob/main/specification/appendix-a-included-utilities.md,7,5
