referrer,views_total,views_unique
github.com,150,29
Google,34,17
openfeature.dev,14,5
future-architect.github.io,11,2
open-feature.github.io,9,2
cncf.io,8,5
contribute.cncf.io,5,3
creators.bengo4.com,4,1
dt-rnd.atlassian.net,1,1
npmjs.com,1,1
