time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,436,161,25,20
2025-12-17 00:00:00+00:00,498,156,29,18
2025-12-18 00:00:00+00:00,370,124,58,23
2025-12-19 00:00:00+00:00,142,53,35,28
2025-12-20 00:00:00+00:00,130,20,17,11
2025-12-21 00:00:00+00:00,119,95,23,16
2025-12-22 00:00:00+00:00,361,184,26,19
2025-12-23 00:00:00+00:00,156,94,48,26
2025-12-24 00:00:00+00:00,206,61,24,17
2025-12-25 00:00:00+00:00,156,109,22,10
2025-12-26 00:00:00+00:00,45,28,18,12
2025-12-27 00:00:00+00:00,50,29,15,11
2025-12-28 00:00:00+00:00,141,66,29,13
2025-12-29 00:00:00+00:00,187,95,62,16
