time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-14 00:00:00+00:00,83,38,27,17
2025-02-15 00:00:00+00:00,61,32,14,9
2025-02-16 00:00:00+00:00,81,17,4,4
2025-02-17 00:00:00+00:00,247,44,77,32
2025-02-18 00:00:00+00:00,439,86,58,24
2025-02-19 00:00:00+00:00,260,91,48,19
2025-02-20 00:00:00+00:00,350,35,29,22
2025-02-21 00:00:00+00:00,220,37,33,21
2025-02-22 00:00:00+00:00,160,34,16,9
2025-02-23 00:00:00+00:00,32,12,10,5
2025-02-24 00:00:00+00:00,113,50,25,14
2025-02-25 00:00:00+00:00,305,159,54,25
2025-02-26 00:00:00+00:00,134,76,44,18
2025-02-27 00:00:00+00:00,250,66,54,29
