url_path,views_total,views_unique
/open-feature/spec,213,177
/open-feature/spec/tree/main/specification,65,24
/open-feature/spec/tree/main/tools,26,10
/open-feature/spec/issues/265,19,6
/open-feature/spec/tree/main/specification/sections,18,5
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,16,7
/open-feature/spec/blob/main/specification/appendix-b-gherkin-suites.md,14,3
/open-feature/spec/blob/main/specification/types.md,13,6
/open-feature/spec/blob/main/specification/sections/02-providers.md,12,5
/open-feature/spec/issues,10,7
