referrer,views_total,views_unique
github.com,80,30
Google,37,17
cncf.io,21,12
openfeature.dev,6,5
chatgpt.com,3,2
Yahoo,2,1
contribute.cncf.io,1,1
open-feature.github.io,1,1
euc-word-edit.officeapps.live.com,1,1
