url_path,views_total,views_unique
/open-feature/spec,194,158
/open-feature/spec/tree/main/specification,45,19
/open-feature/spec/tree/main/tools,31,12
/open-feature/spec/issues/265,24,7
/open-feature/spec/blob/main/specification/sections/02-providers.md,21,7
/open-feature/spec/blob/main/specification/sections/04-hooks.md,15,4
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,14,6
/open-feature/spec/blob/main/specification/appendix-b-gherkin-suites.md,14,3
/open-feature/spec/tree/main/tools/repo_parser,12,6
/open-feature/spec/tree/main/specification/sections,12,4
