referrer,views_total,views_unique
github.com,99,27
Google,26,14
statics.teams.cdn.office.net,21,1
cncf.io,7,7
openfeature.dev,7,3
open-feature.github.io,5,3
contribute.cncf.io,5,1
Bing,1,1
pkg.go.dev,1,1
youtube.com,1,1
