referrer,views_total,views_unique
news.ycombinator.com,426,251
github.com,214,74
Google,34,18
cncf.io,24,18
hckrnews.com,12,9
contribute.cncf.io,6,4
hackerweb.app,6,2
openfeature.dev,5,5
flagd.dev,5,1
com.google.android.gm,2,2
