referrer,views_total,views_unique
github.com,107,38
Google,54,28
cncf.io,13,10
openfeature.dev,12,8
open-feature.github.io,5,2
flagd.dev,4,1
yuque.antfin.com,3,2
Bing,1,1
DuckDuckGo,1,1
com.slack,1,1
