referrer,views_total,views_unique
github.com,159,69
Google,45,14
Bing,44,4
cncf.io,20,17
chatgpt.com,13,3
openfeature.dev,3,3
DuckDuckGo,2,2
cnblogs.com,2,1
safe.menlosecurity.com,2,1
teams.public.onecdn.static.microsoft,2,1
