time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-13 00:00:00+00:00,288,194,168,50
2025-11-14 00:00:00+00:00,212,27,49,29
2025-11-15 00:00:00+00:00,213,25,12,9
2025-11-16 00:00:00+00:00,144,85,25,18
2025-11-17 00:00:00+00:00,414,81,65,28
2025-11-18 00:00:00+00:00,718,120,43,26
2025-11-19 00:00:00+00:00,458,152,41,28
2025-11-20 00:00:00+00:00,802,97,52,25
2025-11-21 00:00:00+00:00,183,27,24,15
2025-11-22 00:00:00+00:00,47,29,11,9
2025-11-23 00:00:00+00:00,150,67,55,11
2025-11-24 00:00:00+00:00,500,180,34,16
2025-11-25 00:00:00+00:00,349,180,33,30
2025-11-26 00:00:00+00:00,234,164,19,14
