referrer,views_total,views_unique
github.com,95,30
Google,48,27
cncf.io,18,16
Bing,13,1
DuckDuckGo,7,2
chatgpt.com,6,4
contribute.cncf.io,4,3
com.google.android.gm,4,1
openfeature.dev,3,2
dt-rnd.atlassian.net,2,1
