referrer,views_total,views_unique
Google,95,27
github.com,71,27
cncf.io,9,8
search.fenrir-inc.com,9,1
ecosia.org,9,1
future-architect.github.io,7,2
openfeature.dev,6,4
landscape.cncf.io,2,2
Bing,2,2
cn.bing.com,2,1
