referrer,views_total,views_unique
Google,79,23
github.com,45,25
pkg.go.dev,14,1
cncf.io,13,13
openfeature.dev,7,5
future-architect.github.io,7,3
contribute.cncf.io,4,3
open-feature.github.io,2,2
Bing,1,1
togglz.org,1,1
