time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-06 00:00:00+00:00,29,11,8,7
2025-09-07 00:00:00+00:00,59,21,20,10
2025-09-08 00:00:00+00:00,106,38,21,16
2025-09-09 00:00:00+00:00,224,45,37,18
2025-09-10 00:00:00+00:00,136,56,85,29
2025-09-11 00:00:00+00:00,168,48,46,32
2025-09-12 00:00:00+00:00,115,41,14,10
2025-09-13 00:00:00+00:00,138,65,25,8
2025-09-14 00:00:00+00:00,37,13,18,8
2025-09-15 00:00:00+00:00,95,35,54,32
2025-09-16 00:00:00+00:00,229,90,88,31
2025-09-17 00:00:00+00:00,161,69,45,21
2025-09-18 00:00:00+00:00,220,29,35,24
2025-09-19 00:00:00+00:00,483,34,11,11
