referrer,views_total,views_unique
github.com,106,26
Google,31,26
chatgpt.com,10,3
cncf.io,7,7
DuckDuckGo,6,1
openfeature.dev,3,2
contribute.cncf.io,2,2
news.ycombinator.com,2,2
dt-rnd.atlassian.net,2,1
api.daily.dev,1,1
