referrer,views_total,views_unique
github.com,45,12
Google,23,13
cncf.io,11,7
contribute.cncf.io,10,3
openfeature.dev,5,2
news.ycombinator.com,2,1
gist.github.com,2,1
open-feature.github.io,1,1
future-architect.github.io,1,1
flagd.dev,1,1
