referrer,views_total,views_unique
Google,74,28
github.com,58,22
Bing,10,2
cncf.io,8,8
contribute.cncf.io,6,4
DuckDuckGo,4,3
openfeature.dev,3,2
flagd.dev,2,1
chatgpt.com,1,1
statics.teams.cdn.office.net,1,1
