url_path,views_total,views_unique
/open-feature/spec,217,181
/open-feature/spec/tree/main/specification,69,22
/open-feature/spec/pull/254,15,8
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,15,7
/open-feature/spec/tree/main/specification/sections,14,5
/open-feature/spec/issues/255,13,4
/open-feature/spec/blob/main/specification/sections/02-providers.md,12,6
/open-feature/spec/issues,12,6
/open-feature/spec/blob/main/specification/glossary.md,10,5
/open-feature/spec/tree/main/tools/specification_parser,10,3
