referrer,views_total,views_unique
github.com,81,21
Google,34,17
cncf.io,14,10
contribute.cncf.io,10,3
openfeature.dev,7,3
news.ycombinator.com,3,2
gist.github.com,2,1
open-feature.github.io,1,1
flagd.dev,1,1
future-architect.github.io,1,1
