referrer,views_total,views_unique
github.com,80,31
Google,55,22
openfeature.dev,9,5
cncf.io,7,7
Yahoo,7,1
api.daily.dev,6,6
cnblogs.com,2,2
statics.teams.cdn.office.net,2,2
yandex.ru,2,1
com.google.android.gm,2,1
