referrer,views_total,views_unique
github.com,154,28
Google,29,13
cncf.io,15,12
openfeature.dev,11,1
mail.google.com,5,2
contribute.cncf.io,2,1
landscape.cncf.io,1,1
excel.officeapps.live.com,1,1
open-feature.github.io,1,1
