referrer,views_total,views_unique
Google,60,24
github.com,33,24
cncf.io,14,12
Bing,13,1
search.brave.com,6,2
contribute.cncf.io,5,3
openfeature.dev,4,4
com.google.android.gm,4,1
DuckDuckGo,1,1
news.ycombinator.com,1,1
