time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,739,88,9,7
2026-02-01 00:00:00+00:00,543,134,20,13
2026-02-02 00:00:00+00:00,648,212,54,24
2026-02-03 00:00:00+00:00,562,242,55,21
2026-02-04 00:00:00+00:00,418,147,30,19
2026-02-05 00:00:00+00:00,549,191,72,21
2026-02-06 00:00:00+00:00,1355,125,36,23
2026-02-07 00:00:00+00:00,600,125,13,5
2026-02-08 00:00:00+00:00,282,131,15,8
2026-02-09 00:00:00+00:00,704,147,36,27
2026-02-10 00:00:00+00:00,438,171,86,35
2026-02-11 00:00:00+00:00,408,161,43,28
2026-02-12 00:00:00+00:00,666,174,68,32
2026-02-13 00:00:00+00:00,386,99,21,9
