referrer,views_total,views_unique
github.com,224,70
Google,34,24
cncf.io,11,9
openfeature.dev,7,3
com.slack,4,1
chatgpt.com,2,2
Bing,1,1
DuckDuckGo,1,1
bytedance.larkoffice.com,1,1
confluence.intranet.commerzbank.com,1,1
