url_path,views_total,views_unique
/open-feature/spec,214,174
/open-feature/spec/tree/main/specification,18,15
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,15,6
/open-feature/spec/issues,13,8
/open-feature/spec/blob/main/specification/sections/02-providers.md,10,4
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,9,5
/open-feature/spec/tree/main/tools,7,6
/open-feature/spec/blob/main/specification/glossary.md,6,4
/open-feature/spec/pull/306,6,4
/open-feature/spec/blob/main/specification/sections/04-hooks.md,4,4
