referrer,views_total,views_unique
github.com,189,93
Google,45,14
openfeature.dev,16,4
cncf.io,8,7
DuckDuckGo,7,1
chatgpt.com,7,1
Bing,3,1
npmjs.com,1,1
statics.teams.cdn.office.net,1,1
