referrer,views_total,views_unique
github.com,96,28
Google,35,15
cncf.io,12,9
open-feature.github.io,9,2
abema.esa.io,6,1
contribute.cncf.io,3,2
yandex.ru,3,1
future-architect.github.io,2,1
news.ycombinator.com,2,1
mail.google.com,1,1
