referrer,views_total,views_unique
news.ycombinator.com,434,255
github.com,199,76
Google,27,15
cncf.io,21,19
hckrnews.com,12,9
openfeature.dev,8,6
hackerweb.app,6,2
contribute.cncf.io,5,3
flagd.dev,5,1
yandex.ru,4,1
