referrer,views_total,views_unique
Google,97,27
github.com,89,30
cncf.io,10,9
search.fenrir-inc.com,9,1
ecosia.org,9,1
openfeature.dev,7,4
future-architect.github.io,3,1
landscape.cncf.io,2,2
Bing,2,2
cn.bing.com,2,1
