referrer,views_total,views_unique
github.com,131,30
Google,48,24
cncf.io,27,15
openfeature.dev,26,5
contribute.cncf.io,6,2
mail.google.com,4,2
v2ex.com,4,1
statics.teams.cdn.office.net,3,3
desflow.nyc.deshaw.com,2,1
harness.io,2,1
