referrer,views_total,views_unique
github.com,75,26
Google,47,18
cncf.io,13,11
Bing,6,3
pkg.go.dev,3,2
chatgpt.com,3,1
unduck.link,3,1
statics.teams.cdn.office.net,3,1
openfeature.dev,2,1
euc-word-edit.officeapps.live.com,1,1
