time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-09 00:00:00+00:00,39,9,8,5
2025-08-10 00:00:00+00:00,101,36,16,8
2025-08-11 00:00:00+00:00,130,44,46,23
2025-08-12 00:00:00+00:00,85,34,30,21
2025-08-13 00:00:00+00:00,68,35,28,16
2025-08-14 00:00:00+00:00,11,5,13,13
2025-08-15 00:00:00+00:00,72,25,29,21
2025-08-16 00:00:00+00:00,66,22,18,13
2025-08-17 00:00:00+00:00,48,29,20,9
2025-08-18 00:00:00+00:00,169,56,89,16
2025-08-19 00:00:00+00:00,115,46,14,10
2025-08-20 00:00:00+00:00,94,49,6,5
2025-08-21 00:00:00+00:00,96,54,7,3
2025-08-22 00:00:00+00:00,55,20,23,10
