referrer,views_total,views_unique
github.com,244,91
Google,35,18
cncf.io,21,15
chatgpt.com,8,3
openfeature.dev,6,6
Bing,2,2
ay2026-27cp.klef.in,1,1
link-app.tbank.ru,1,1
qianwen.com,1,1
