url_path,views_total,views_unique
/open-feature/spec,202,170
/open-feature/spec/tree/main/specification,53,23
/open-feature/spec/tree/main/tools,23,9
/open-feature/spec/blob/main/specification/sections/02-providers.md,16,6
/open-feature/spec/blob/main/specification/glossary.md,16,5
/open-feature/spec/blob/main/specification/types.md,14,3
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,13,3
/open-feature/spec/issues,9,9
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,8,3
/open-feature/spec/tree/main/specification/sections,8,2
