referrer,views_total,views_unique
github.com,126,38
Google,53,14
cncf.io,25,20
openfeature.dev,13,4
future-architect.github.io,10,1
contribute.cncf.io,7,4
t.co,6,4
open-feature.github.io,3,3
cnblogs.com,2,1
Yahoo,2,1
