referrer,views_total,views_unique
github.com,90,23
Google,33,19
cncf.io,10,8
Bing,2,2
openfeature.dev,2,1
future-architect.github.io,2,1
chatgpt.com,1,1
euc-word-edit.officeapps.live.com,1,1
youtube.com,1,1
contribute.cncf.io,1,1
