time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-18 00:00:00+00:00,17,8,41,19
2024-02-19 00:00:00+00:00,74,22,48,19
2024-02-20 00:00:00+00:00,342,40,152,37
2024-02-21 00:00:00+00:00,126,22,180,40
2024-02-22 00:00:00+00:00,146,31,104,37
2024-02-23 00:00:00+00:00,177,31,57,25
2024-02-24 00:00:00+00:00,41,13,21,6
2024-02-25 00:00:00+00:00,15,7,35,12
2024-02-26 00:00:00+00:00,246,44,89,21
2024-02-27 00:00:00+00:00,292,18,92,23
2024-02-28 00:00:00+00:00,153,7,117,22
2024-02-29 00:00:00+00:00,129,13,83,31
2024-03-01 00:00:00+00:00,125,25,74,23
2024-03-02 00:00:00+00:00,13,6,17,11
