referrer,views_total,views_unique
github.com,128,37
Google,60,19
cncf.io,21,15
openfeature.dev,11,3
future-architect.github.io,10,1
contribute.cncf.io,8,5
Bing,7,2
t.co,6,4
open-feature.github.io,2,2
Yahoo,2,1
