referrer,views_total,views_unique
github.com,82,30
Google,33,20
cncf.io,26,11
contribute.cncf.io,5,3
unduck.link,3,1
com.google.android.gm,2,2
openfeature.dev,2,1
statics.teams.cdn.office.net,1,1
open-feature.github.io,1,1
chatgpt.com,1,1
