referrer,views_total,views_unique
github.com,71,23
Google,52,20
cncf.io,10,8
pkg.go.dev,3,2
chatgpt.com,3,1
unduck.link,3,1
Bing,2,2
dt-rnd.atlassian.net,2,1
openfeature.dev,2,1
contribute.cncf.io,2,1
