referrer,views_total,views_unique
github.com,46,17
Google,34,23
cncf.io,9,7
flagd.dev,8,2
contribute.cncf.io,6,3
statics.teams.cdn.office.net,4,2
openfeature.dev,2,1
qwant.com,2,1
landscape.cncf.io,1,1
source.corp.google.com,1,1
