referrer,views_total,views_unique
github.com,92,28
Google,43,20
statics.teams.cdn.office.net,13,4
cncf.io,10,10
contribute.cncf.io,5,3
Bing,4,1
pkg.go.dev,3,2
flagd.dev,1,1
devcycle.com,1,1
future-architect.github.io,1,1
