referrer,views_total,views_unique
github.com,135,29
Google,60,17
cncf.io,20,11
openfeature.dev,9,3
Bing,9,3
cnblogs.com,8,2
opentelemetry.io,3,1
mail.google.com,2,2
com.google.android.gm,2,1
goodfirstissues.com,2,1
