referrer,views_total,views_unique
github.com,138,73
Google,25,10
chatgpt.com,15,5
cncf.io,11,10
Bing,5,3
safe.menlosecurity.com,3,1
hn.algolia.com,2,1
teams.public.onecdn.static.microsoft,2,1
Baidu,1,1
DuckDuckGo,1,1
