referrer,views_total,views_unique
github.com,82,34
Google,54,28
cncf.io,27,15
chatgpt.com,4,4
openfeature.dev,4,2
pkg.go.dev,4,1
ya.ru,2,1
Baidu,1,1
DuckDuckGo,1,1
search.brave.com,1,1
