referrer,views_total,views_unique
github.com,110,28
Google,40,15
cncf.io,7,7
abema.esa.io,6,1
ecosia.org,5,2
chatgpt.com,5,2
open-feature.github.io,5,1
DuckDuckGo,4,3
yandex.ru,3,1
api.daily.dev,2,1
