referrer,views_total,views_unique
github.com,96,33
Google,47,23
cncf.io,17,12
goodfirstissues.com,9,4
contribute.cncf.io,5,3
leaddev.com,2,1
com.google.android.gm,1,1
yandex.ru,1,1
npmjs.com,1,1
openfeature.dev,1,1
