time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-27 00:00:00+00:00,199,7,66,36
2024-11-28 00:00:00+00:00,187,6,51,21
2024-11-29 00:00:00+00:00,136,8,22,14
2024-11-30 00:00:00+00:00,10,3,9,7
2024-12-01 00:00:00+00:00,26,2,22,8
2024-12-02 00:00:00+00:00,229,7,82,29
2024-12-03 00:00:00+00:00,117,8,44,27
2024-12-04 00:00:00+00:00,139,9,48,20
2024-12-05 00:00:00+00:00,115,4,57,26
2024-12-06 00:00:00+00:00,301,8,57,28
2024-12-07 00:00:00+00:00,36,6,10,7
2024-12-08 00:00:00+00:00,32,3,3,3
2024-12-09 00:00:00+00:00,314,6,93,36
2024-12-10 00:00:00+00:00,49,4,36,16
