referrer,views_total,views_unique
github.com,181,74
Google,27,16
openfeature.dev,13,5
claude.ai,13,1
cncf.io,7,5
DuckDuckGo,7,2
chatgpt.com,3,2
Bing,3,1
cnblogs.com,1,1
com.slack,1,1
