referrer,views_total,views_unique
github.com,87,29
Google,47,23
cncf.io,9,8
openfeature.dev,9,5
Yahoo,7,1
api.daily.dev,5,5
contribute.cncf.io,3,3
com.google.android.gm,3,1
statics.teams.cdn.office.net,2,2
cnblogs.com,2,2
