url_path,views_total,views_unique
/open-feature/spec,220,190
/open-feature/spec/tree/main/specification,62,24
/open-feature/spec/tree/main/tools,41,14
/open-feature/spec/blob/main/specification/sections/02-providers.md,22,7
/open-feature/spec/tree/main/tools/repo_parser,21,7
/open-feature/spec/issues/265,19,9
/open-feature/spec/blob/main/specification/sections/06-tracking.md,17,8
/open-feature/spec/blob/main/specification/assets/gherkin/evaluation.feature,14,4
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,12,5
/open-feature/spec/issues,11,10
