url_path,views_total,views_unique
/open-feature/spec,159,144
/open-feature/spec/tree/main/specification,60,22
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,22,10
/open-feature/spec/blob/main/specification/types.md,18,6
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,16,5
/open-feature/spec/tree/main/specification/sections,14,5
/open-feature/spec/blob/main/specification/sections/04-hooks.md,14,4
/open-feature/spec/blob/main/specification/sections/02-providers.md,13,6
/open-feature/spec/tree/main/tools,9,4
/open-feature/spec/blob/main/specification/glossary.md,8,4
