referrer,views_total,views_unique
Google,40,20
github.com,37,18
cncf.io,13,10
confluence-dc.paloaltonetworks.com,9,1
openfeature.dev,4,4
Bing,3,2
contribute.cncf.io,2,2
Yahoo,2,1
open-feature.github.io,1,1
cnblogs.com,1,1
