url_path,views_total,views_unique
/open-feature/spec,233,182
/open-feature/spec/tree/main/specification,74,23
/open-feature/spec/blob/main/specification/sections/02-providers.md,18,5
/open-feature/spec/blob/main/specification/glossary.md,18,4
/open-feature/spec/tree/main/tools/specification_parser,16,5
/open-feature/spec/issues,13,9
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,13,6
/open-feature/spec/blob/main/specification/sections/04-hooks.md,11,4
/open-feature/spec/tree/main/specification/assets,11,4
/open-feature/spec/blob/main/specification/types.md,10,2
