referrer,views_total,views_unique
github.com,206,71
Google,44,14
Bing,41,3
cncf.io,23,15
chatgpt.com,20,5
openfeature.dev,4,4
DuckDuckGo,2,2
cnblogs.com,2,1
teams.public.onecdn.static.microsoft,2,1
link-app.tbank.ru,1,1
