referrer,views_total,views_unique
github.com,103,35
Google,66,27
cncf.io,10,9
openfeature.dev,5,5
search.brave.com,5,1
contribute.cncf.io,4,2
news.ycombinator.com,1,1
cnblogs.com,1,1
