url_path,views_total,views_unique
/open-feature/spec,12,11
/open-feature/spec/tree/main/specification,7,7
/open-feature/spec/blob/main/specification/appendix-a-included-utilities.md,2,2
/open-feature/spec/blob/main/specification/appendix-c-ofrep.md,1,1
/open-feature/spec/blob/main/specification/README.md,1,1
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,1,1
/open-feature/spec/blob/main/specification/sections/06-tracking.md,1,1
/open-feature/spec/graphs/contributors,1,1
/open-feature/spec/issues/316,1,1
/open-feature/spec/tree/a3678719bf9f62880375ba835ebe1bb7a77de409,1,1
