referrer,views_total,views_unique
github.com,187,100
Google,18,11
cncf.io,4,4
Bing,3,1
DuckDuckGo,2,2
openfeature.dev,2,2
open-feature.github.io,2,1
confluence.nz.service.anz,1,1
