referrer,views_total,views_unique
github.com,97,33
Google,38,17
cncf.io,18,10
openfeature.dev,18,5
contribute.cncf.io,14,4
search.brave.com,10,2
DuckDuckGo,7,2
chatgpt.com,6,2
unduck.link,3,1
mail.google.com,3,1
