referrer,views_total,views_unique
github.com,122,27
Google,32,17
cncf.io,11,9
unduck.link,5,1
contribute.cncf.io,4,2
yandex.ru,2,2
translate.google.com,2,1
mail.google.com,2,1
open-feature.github.io,1,1
openfeature.dev,1,1
