referrer,views_total,views_unique
github.com,279,35
Google,27,19
cncf.io,13,13
wenote.huawei.com,10,1
openfeature.dev,5,3
future-architect.github.io,3,1
contribute.cncf.io,2,1
landscape.cncf.io,1,1
com.google.android.gm,1,1
