time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-25 00:00:00+00:00,85,15,30,20
2025-07-26 00:00:00+00:00,42,18,23,7
2025-07-27 00:00:00+00:00,24,15,7,5
2025-07-28 00:00:00+00:00,146,29,49,21
2025-07-29 00:00:00+00:00,105,28,32,17
2025-07-30 00:00:00+00:00,207,38,43,19
2025-07-31 00:00:00+00:00,298,42,26,12
2025-08-01 00:00:00+00:00,78,19,26,15
2025-08-02 00:00:00+00:00,174,11,6,5
2025-08-03 00:00:00+00:00,40,9,4,4
2025-08-04 00:00:00+00:00,101,27,35,22
2025-08-05 00:00:00+00:00,241,23,55,27
2025-08-06 00:00:00+00:00,183,33,29,17
2025-08-07 00:00:00+00:00,105,37,18,13
